Player ID,Purchase Frequency,Total Booster Usage,Level Progression Rate,Time Since Last Purchase,Average Daily Playtime,Social Engagement Ratio,Overall Engagement Score,Scaled Social Engagement Ratio,Total Purchase Amount,Churn Prediction,Segment
221352,0,6,0.000129944,9999,3206.5,2.958333333,2887.920898,2.958333333,0,TRUE,3
222706,0,9,0.047580645,9999,248,8.4,229.1037903,8.4,0,TRUE,3
223118,0,7,0.002298851,9999,435,2.8,393.4611494,2.8,0,TRUE,3
223528,0,1,0.003216158,9999,1295.541667,6,1170.189108,6,0,TRUE,3
223785,0,4,0.000405811,9999,6160.5,13.75,5554.075203,13.75,0,TRUE,3
224806,0,0,0.003554059,9999,222.75,0.625,200.914277,0.625,0,TRUE,3
225321,0,0,0.0125,9999,80,2.1,73.47625,2.1,0,TRUE,3
225445,0,47,0.04125,9999,200,3.5,182.470625,3.5,0,TRUE,3
225663,0,9,0.0125,9999,133.3333333,6,124.20625,6,0,TRUE,3
231296,1,46,0.026936027,9999,123.75,0.916666667,112.9301347,0.916666667,46.55,TRUE,3
231463,1,5,0.001665834,9999,428.7857143,1.642857143,387.9579758,1.642857143,10.67,TRUE,3
231512,6,16,0.0125,9999,44.44444444,0.166666667,45.52291667,0.166666667,241.92,TRUE,3
231512,6,24,0.000122359,9999,3405.291667,4.041666667,3072.991728,4.041666667,241.92,TRUE,3
234459,1,0,0.004557433,9999,1535.952381,3.523809524,1385.726088,3.523809524,7.71,TRUE,3
235628,1,34,0.000764818,9999,1188.636364,4.454545455,1073.791292,4.454545455,19.05,TRUE,3
236474,0,44,0.0125,9999,100,18.5,102.95625,18.5,113.38,TRUE,3
236474,0,6,0.002269092,9999,1792.2,4.333333333,1616.014468,4.333333333,113.38,TRUE,3
237037,0,11,0.04281768,9999,2172,22,1970.221409,22,0,TRUE,3
237758,0,14,0.04125,9999,33.33333333,1.708333333,31.21645833,1.708333333,0,TRUE,3
238581,0,0,0.001758396,9999,258.5,1.318181818,233.5736065,1.318181818,0,TRUE,3
239989,0,59,0.001316136,9999,316.5833333,7,289.8256581,7,0,TRUE,3
265656,0,0,0.01875,9999,80,0.4,72.289375,0.4,0,TRUE,3
292281,0,12,0.00055209,9999,787.5217391,3.913043478,711.5089717,3.913043478,0,TRUE,3
292569,0,46,0.0125,9999,800,52,756.40625,52,0,TRUE,3
316247,0,29,0.028530414,9999,5573,41,5044.414265,41,6.18,TRUE,3
317489,0,5,0.0125,9999,33.33333333,1.083333333,30.76458333,1.083333333,21.27,TRUE,3
338381,0,8,0.010487353,9999,180.1111111,1.666666667,163.2719103,1.666666667,0,TRUE,3
343837,0,0,0.039437141,9999,225.0416667,7.25,207.6322186,7.25,0,TRUE,3
380601,1,52,0.000324317,9999,3854.25,6.375,3474.187662,6.375,16.01,TRUE,3
426784,0,39,0.00074129,9999,1124.166667,11.16666667,1019.567037,11.16666667,0,TRUE,3
431707,0,8,0.0125,9999,42.10526316,1,38.60098684,1,0,TRUE,3
446619,1,42,0.004662005,9999,122.5714286,4,114.0166167,4,43.67,TRUE,3
475001,0,0,0.014353163,9999,661.875,12,604.0946766,12,0,TRUE,3
475382,0,5,0.002193175,9999,1628.428571,35.71428571,1490.586811,35.71428571,45.38,TRUE,3
475382,0,52,0.001325381,9999,314.375,1.458333333,283.958996,1.458333333,45.38,TRUE,3
487078,0,6,0.000650957,9999,667.9130435,3.304347826,603.4351081,3.304347826,0,TRUE,3
492470,0,31,0.02375,9999,33.33333333,3.791666667,32.66604167,3.791666667,0,TRUE,3
510278,0,32,0.000185477,9999,2246.458333,3.458333333,2024.233426,3.458333333,0,TRUE,3
513069,0,52,0.000157788,9999,5761.454545,6.454545455,5189.827352,6.454545455,0,TRUE,3
531554,0,9,0.005161819,9999,610.25,1.1,549.9975809,1.1,0,TRUE,3
533781,0,10,0.000252749,9999,1648.541667,3.208333333,1485.93346,3.208333333,0,TRUE,3
540674,0,13,0.000173512,9999,5763.3,3.8,5189.630087,3.8,0,TRUE,3
551931,0,30,0.02050136,9999,2573,0,2315.710251,0,0,TRUE,3
562801,0,4,0.000389474,9999,4318.181818,0.454545455,3886.682013,0.454545455,0,TRUE,3
566911,0,2,0.008742532,9999,490.2142857,1.285714286,442.0972284,1.285714286,0,TRUE,3
591757,0,45,0.06375,9999,34.7826087,8.173913043,37.05796196,8.173913043,0,TRUE,3
608413,0,0,0.050237133,9999,1138.6,4,1027.565119,4,0,TRUE,3
610843,0,6,0.0125,9999,33.33333333,1.375,30.96875,1.375,0,TRUE,3
630786,0,30,0.016584767,9999,1356.666667,5.333333333,1224.741626,5.333333333,0,TRUE,3
633207,1,0,0.01478879,9999,644.1578947,0.789473684,581.2021312,0.789473684,31.55,TRUE,3
640159,1,13,0.002442002,9999,819,5.4,741.781221,5.4,11.51,TRUE,3
646277,1,35,0.000632871,9999,687,0.913043478,619.8394469,0.913043478,18.77,TRUE,3
686856,1,46,0.0125,9999,100,20.625,105.34375,20.625,16.36,TRUE,3
688431,1,11,0.022194415,9999,1898,5.875,1713.223597,5.875,27.83,TRUE,3
698999,1,57,0.03,9999,47.05882353,2.352941176,44.915,2.352941176,69.42,TRUE,3
718134,1,0,0.0275,9999,133.3333333,7.833333333,126.3970833,7.833333333,19.78,TRUE,3
725851,1,26,0.0125,9999,42.10526316,3.736842105,41.41677632,3.736842105,6.22,TRUE,3
731670,1,1,0.043229498,9999,131.0833333,1.541666667,119.9757814,1.541666667,21.82,TRUE,3
733755,1,21,0.0125,9999,72.72727273,0.545454545,66.74261364,0.545454545,2.55,TRUE,3
747102,1,23,0.0125,9999,88.88888889,3.111111111,83.08402778,3.111111111,3.98,TRUE,3
755086,1,7,0.003483016,9999,1483.388889,1.388888889,1336.923964,1.388888889,0.13,TRUE,3
756192,1,15,0.001073684,9999,6333.333333,4.133333333,5703.79387,4.133333333,49.9,TRUE,3
764906,1,14,0.0125,9999,800,46,753.10625,46,22.79,TRUE,3
784177,1,55,0.000105263,9999,3958.333333,5.375,3567.162553,5.375,6.47,TRUE,3
821060,1,49,0.025025641,9999,232.1428571,0.857142857,210.4410842,0.857142857,7.8,TRUE,3
830911,1,13,0.0125,9999,800,29,741.20625,29,11.02,TRUE,3
833283,1,33,0.0125,9999,36.36363636,1.136363636,34.42897727,1.136363636,16.88,TRUE,3
902862,1,23,0.0125,9999,33.33333333,1.083333333,31.66458333,1.083333333,3.22,TRUE,3
939873,2,1,0.000481904,9999,2075.1,14.6,1879.610241,14.6,41.26,TRUE,3
944514,2,51,0.016801493,9999,803.5,9.625,731.6959007,9.625,31.3,TRUE,3
970579,2,1,0.000896459,9999,1239.444444,1.888888889,1118.62267,1.888888889,30.25,TRUE,3
981225,2,55,0.002350853,9999,3473.916667,3,3130.426175,3,99.71,TRUE,3
1000348,0,15,0.035704324,9999,717,12.8,654.2778522,12.8,0,TRUE,3
1006591,0,42,0.0125,9999,800,48,753.60625,48,0,TRUE,3
1047178,0,0,0.002361222,9999,2805.75,6.5,2529.726181,6.5,0,TRUE,3
1063267,0,14,0.0125,9999,47.05882353,1.352941176,43.30625,1.352941176,0,TRUE,3
1159947,0,31,0.000649984,9999,5128.333333,30,4636.500325,30,0,TRUE,3
1163764,0,54,0.0016728,9999,5978,5,5383.700836,5,0,TRUE,3
1185480,0,35,0.001137915,9999,976.4444444,1.111111111,879.5783467,1.111111111,0,TRUE,3
1244188,0,30,0.003480682,9999,119.7083333,0.291666667,107.943407,0.291666667,0,TRUE,3
1264506,0,14,0.001208313,9999,1379.333333,2.833333333,1243.383937,2.833333333,0,TRUE,3
1278948,0,8,0.046095445,9999,153.6666667,0.166666667,138.4397144,0.166666667,0,TRUE,3
1290075,0,0,0.018062909,9999,2140.666667,11.5,1934.659031,11.5,0,TRUE,3
1311676,0,13,0.002829655,9999,153.6521739,0.043478261,138.3188061,0.043478261,0,TRUE,3
1329833,0,7,0.03125,9999,100,1.125,90.803125,1.125,0,TRUE,3
1342021,0,32,0.002167787,9999,192.2083333,4.458333333,176.1094172,4.458333333,0,TRUE,3
1356688,0,8,0.000521739,9999,1677.083333,6.541666667,1513.954428,6.541666667,0,TRUE,3
1453874,0,4,0.0125,9999,800,6,724.20625,6,0,TRUE,3
4027175,0,47,0.003431709,9999,582.8,6.2,528.8617159,6.2,0,TRUE,3
6260489,0,26,0.000122353,9999,4540.611111,9.166666667,4092.966728,9.166666667,2.9,TRUE,3
6260489,0,0,0.003157673,9999,3393.095238,2.142857143,3055.287293,2.142857143,2.9,TRUE,3
6260489,0,2,0.0525,9999,38.0952381,1.142857143,35.11196429,1.142857143,2.9,TRUE,3
217945,1,18,0.06625,101,200,6,185.133125,6,35.51,TRUE,4
218091,2,51,0.016693906,101,356.9166667,1.041666667,323.7625136,1.041666667,28.22,TRUE,4
59222,1,26,0.00210433,101,36116,25,32522.80105,25,4.08,TRUE,4
80492,1,4,0.0125,101,50,2.25,47.48125,2.25,0.41,TRUE,4
154302,1,7,0.002184182,101,9843.5,10,8867.051092,10,5.66,TRUE,4
161354,1,7,0.001848087,101,225.4583333,4.666666667,207.0800907,4.666666667,22.8,TRUE,4
175313,1,7,0.033613445,101,416.5,0.25,375.9418067,0.25,10.6,TRUE,4
228415,1,25,0.002130054,101,4147,22.66666667,3749.067732,22.66666667,11.35,TRUE,4
1101378,1,35,0.001613424,101,885.4285714,1.285714286,798.686521,1.285714286,11.02,TRUE,4
30426,1,15,0.000572607,103,727.6666667,2.166666667,657.316953,2.166666667,4.33,TRUE,4
692588,2,52,0.01464079,103,979,30.66666667,904.3739871,30.66666667,21.85,TRUE,4
440375,2,32,0.000882068,104,596.6842105,2.947368421,540.8793884,2.947368421,17.39,TRUE,4
443494,2,14,0.03156708,104,337.9047619,0.714285714,306.4300693,0.714285714,18.93,TRUE,4
446619,1,0,0.047940424,104,1074.25,28.25,987.5239702,28.25,43.67,TRUE,4
455935,1,14,0.002142704,104,222.2380952,1.19047619,201.7486904,1.19047619,1.14,TRUE,4
457612,2,14,0.021750593,104,632.1666667,1.333333333,571.6942086,1.333333333,3.43,TRUE,4
461290,2,50,0.000811227,104,513.625,5.166666667,467.6795723,5.166666667,100.63,TRUE,4
19620,1,58,0.001543359,104,1295.875,3.625,1169.725772,3.625,16.76,TRUE,4
76851,1,42,0.0125,104,33.33333333,6.333333333,35.33958333,6.333333333,19.98,TRUE,4
84951,1,31,0.000300075,104,1514.772727,1.590909091,1365.309241,1.590909091,99.99,TRUE,4
121280,1,17,0.011133931,104,385.4583333,2.125,349.305567,2.125,6.6,TRUE,4
169996,2,34,0.001023437,104,1628.5,5.333333333,1471.183845,5.333333333,18.7,TRUE,4
179980,1,23,0.000312891,104,31960,17,28776.80016,17,1.38,TRUE,4
182466,1,12,0.0125,104,800,10,727.90625,10,3.36,TRUE,4
188614,1,30,0.065,104,40,3.65,39.4875,3.65,23.42,TRUE,4
443494,2,12,0.036410366,104,848.9090909,7.909090909,771.3727506,7.909090909,18.93,TRUE,4
15907,1,4,0.000610526,106,3958.333333,1,3564.100305,1,5.68,TRUE,4
76501,1,11,0.008576329,106,48.58333333,6.083333333,48.8876215,6.083333333,23.82,TRUE,4
122953,1,8,0.003052503,106,273,3.708333333,249.1973596,3.708333333,1.45,TRUE,4
125849,5,30,0.005021053,106,31666.66667,16,28515.70251,16,81.5,TRUE,4
153220,1,7,0.019843852,106,6148,16,5545.309922,16,8.39,TRUE,4
154729,1,4,0.001644466,106,1013.5,0,913.0508222,0,13.44,TRUE,4
174831,1,2,0.035,106,80,5.1,76.4875,5.1,17.23,TRUE,4
197025,1,6,0.000817261,106,1748,0.714285714,1574.600409,0.714285714,23.56,TRUE,4
997535,1,23,0.001683785,106,282.8095238,0.380952381,255.69608,0.380952381,9.16,TRUE,4
1039637,1,23,0.001529052,106,6540,11,5894.600765,11,14.4,TRUE,4
56389,2,27,0.003724395,111,111.875,0.958333333,103.1601955,0.958333333,23.94,TRUE,4
56389,2,22,0.036277603,111,52.83333333,4.166666667,52.28480547,4.166666667,23.94,TRUE,4
125849,5,35,0.0625,111,400,18.5,377.48125,18.5,81.5,TRUE,4
224851,1,35,0.0125,111,33.33333333,6.041666667,35.13541667,6.041666667,99.99,TRUE,4
236292,1,21,0.000585446,111,17081,31,15395.50029,31,36.07,TRUE,4
248225,2,55,0.001306677,111,1530.6,3.4,1381.720653,3.4,13.97,TRUE,4
10761,3,0,0.001934016,112,6592.5,12.5,5944.700967,12.5,130.54,TRUE,4
65009,1,7,0.002651224,112,597.2083333,0.625,538.8263256,0.625,42.85,TRUE,4
101105,1,4,0.023986766,112,241.8,14.1,228.4019934,14.1,49.91,TRUE,4
114356,1,49,0.020896762,112,903.25,1.583333333,814.9437817,1.583333333,9.86,TRUE,4
125700,2,23,0.00231766,112,7119.25,14.75,6419.451159,14.75,57.98,TRUE,4
125700,2,21,0.000180727,112,2634.857143,3.333333333,2375.504852,3.333333333,57.98,TRUE,4
171573,1,12,0.013806172,112,2955.2,2,2661.986903,2,22.58,TRUE,4
195279,1,15,0.024871982,112,186.4090909,2.318181818,170.3033451,2.318181818,7.59,TRUE,4
210704,2,11,0.0125,112,114.2857143,4,107.4633929,4,29.93,TRUE,4
230615,1,8,0.0125,112,200,5,184.40625,5,99.44,TRUE,4
350942,2,4,0.02,112,800,10,728.81,10,27.9,TRUE,4
440375,2,5,0.017516952,112,12388,58,11191.60876,58,17.39,TRUE,4
472400,2,11,0.009391218,113,3034.75,29.75,2753.904696,29.75,29.18,TRUE,4
472483,2,16,0.001610565,113,1034.833333,8.833333333,939.3341386,8.833333333,29.28,TRUE,4
8346,1,20,0.0125,113,133.3333333,19.5,134.55625,19.5,26.06,TRUE,4
150347,2,36,0.013633727,113,449.6521739,6.913043478,411.3329038,6.913043478,47.7,TRUE,4
191017,4,4,0.012415556,113,228.2083333,3.75,211.6187078,3.75,51.83,TRUE,4
235237,4,51,0.000921319,113,1809,0.166666667,1631.817127,0.166666667,36.1,TRUE,4
263208,1,37,0.005630631,113,161.4545455,9.363636364,152.7664517,9.363636364,19.16,TRUE,4
1280901,1,2,0.015,113,133.3333333,0.833333333,121.4908333,0.833333333,6.55,TRUE,4
128300,1,32,0.000139989,115,2976.416667,1.625,2680.81257,1.625,77.02,TRUE,4
633207,1,21,0.0125,117,34.7826087,1.826086957,33.4888587,1.826086957,31.55,TRUE,4
633325,2,18,0.0125,117,33.33333333,2.75,33.73125,2.75,7.35,TRUE,4
640159,1,56,0.000126325,117,3298.375,0.208333333,2969.583396,0.208333333,11.51,TRUE,4
643057,2,16,0.001511944,117,551.1666667,0.583333333,498.2590893,0.583333333,27.68,TRUE,4
646277,1,16,0.010869565,117,38.33333333,0.833333333,35.98876812,0.833333333,18.77,TRUE,4
662406,2,31,0.001514922,117,660.1,2.7,597.7807575,2.7,168.94,TRUE,4
14177,1,52,0.003756574,117,2662,22,2412.101878,22,13.93,TRUE,4
54250,1,57,0.010571545,117,29324,32,26414.90529,32,0.84,TRUE,4
121671,1,54,0.00153657,117,6508,24,5874.900768,24,1.75,TRUE,4
149076,1,22,0.0125,117,33.33333333,2.958333333,32.97708333,2.958333333,4.32,TRUE,4
150975,1,30,0.014816786,117,11271,40,10172.80741,40,99.99,TRUE,4
165107,1,4,0.015044248,117,1243,6.5,1124.157522,6.5,21.88,TRUE,4
168875,1,21,0.010662056,117,1388.1,0.2,1250.335331,0.2,99.99,TRUE,4
175587,1,0,0.0263066,117,954.5555556,8.333333333,865.8464866,8.333333333,27.26,TRUE,4
240352,1,23,0.007513614,117,967.1333333,2.6,873.1437568,2.6,3.67,TRUE,4
766526,2,24,0.000540249,117,1851,4.9,1671.13027,4.9,18.03,TRUE,4
980428,3,53,0.04625,117,42.10526316,2.052631579,42.05470395,2.052631579,113.14,TRUE,4
662879,2,19,0.011190974,118,457.9583333,2.666666667,415.8347622,2.666666667,90.75,TRUE,4
673759,2,31,0.021990876,118,8549,29,7716.210995,29,21.72,TRUE,4
679630,2,3,0.000911518,118,1279.916667,2.291666667,1155.329622,2.291666667,101.19,TRUE,4
681227,2,32,0.010449321,118,39.875,0.041666667,37.72189133,0.041666667,69.09,TRUE,4
13952,1,16,0.021963824,118,1548,22,1409.510982,22,22.64,TRUE,4
56427,1,22,0.005828476,118,2101.75,5.75,1896.502914,5.75,7.21,TRUE,4
100147,1,51,0.0125,118,33.33333333,0.375,31.16875,0.375,99.99,TRUE,4
142827,1,19,0.0125,118,133.3333333,1.166666667,121.7229167,1.166666667,17.41,TRUE,4
313074,1,8,0.0125,118,114.2857143,13.71428571,113.3633929,13.71428571,13.84,TRUE,4
780710,2,30,0.012722278,118,1537.111111,7.777777778,1390.650806,7.777777778,33.68,TRUE,4
682902,1,36,0.0125,119,800,37,746.80625,37,3.25,TRUE,4
686856,1,9,0.001574307,119,1270.4,13.8,1153.920787,13.8,16.36,TRUE,4
123643,1,49,0.0125,119,33.33333333,1.416666667,31.89791667,1.416666667,43.35,TRUE,4
123920,1,2,0.050202236,119,600.4285714,22.57142857,557.1108154,22.57142857,10.51,TRUE,4
222818,1,17,0.005177654,119,26653,38,24015.20259,38,43.41,TRUE,4
294224,1,16,0.000962963,119,5785.714286,7.714285714,5213.443339,7.714285714,6.51,TRUE,4
810708,2,10,0.003926316,119,5000,6.526315789,4506.370384,6.526315789,39.25,TRUE,4
688431,1,45,0.001382361,120,1033.428571,6.285714286,935.3864055,6.285714286,27.83,TRUE,4
692588,2,21,0.006027728,120,2370,6.142857143,2139.103014,6.142857143,21.85,TRUE,4
97411,1,18,0.02020202,120,429,17,398.910101,17,4.89,TRUE,4
939086,3,0,0.037521626,120,402.0869565,0.869565217,365.2057173,0.869565217,15.3,TRUE,4
698999,1,59,0.010895341,122,678.3913043,2.52173913,613.222839,2.52173913,69.42,TRUE,4
81759,1,1,0.01242236,122,943,14.71428571,859.9062112,14.71428571,70.16,TRUE,4
13168,1,38,0.069732567,124,2000.5,6.333333333,1805.8182,6.333333333,6.67,TRUE,4
996507,2,57,0.0125,124,33.33333333,7.666666667,37.17291667,7.666666667,14.26,TRUE,4
1323123,1,32,0.001263264,124,3958,13.5,3572.550632,13.5,66.61,TRUE,4
718386,2,45,0.001038365,125,3659.6,31.6,3317.560519,31.6,26.02,TRUE,4
183535,1,0,0.000158396,125,2630.541667,0,2368.387579,0,20.03,TRUE,4
223243,1,55,0.030189547,125,2341.615385,8,2113.968941,8,1.75,TRUE,4
472483,2,16,0.0014,125,15833.33333,2.333333333,14253.43403,2.333333333,29.28,TRUE,4
718515,2,12,0.04571494,126,1454.666667,4.666666667,1314.289524,4.666666667,112.36,TRUE,4
725851,1,48,0.020183662,126,435.5833333,0.583333333,393.3434252,0.583333333,6.22,TRUE,4
731670,1,48,0.006352309,126,170.5416667,2.083333333,155.8490095,2.083333333,21.82,TRUE,4
732865,2,49,0.0125,126,160,4.4,148.88625,4.4,44.94,TRUE,4
50186,1,14,0.0125,126,800,43,751.00625,43,22.12,TRUE,4
134824,1,28,0.000299796,126,33356,32,30043.70015,32,0.12,TRUE,4
198512,1,22,0.000105263,126,3958.333333,0.791666667,3563.954219,0.791666667,76.07,TRUE,4
243847,1,13,0.000357066,126,1166.916667,1.708333333,1052.321012,1.708333333,10.08,TRUE,4
1192397,1,5,0.000491849,126,2372,4.75,2139.025246,4.75,88.25,TRUE,4
34288,1,54,0.009896433,127,4345,44,3942.204948,44,12.86,TRUE,4
166807,1,16,0.000326684,127,2040.708333,0.916666667,1838.17933,0.916666667,25.32,TRUE,4
1121950,1,23,0.02016844,128,237.4736842,2.421052632,216.3311369,2.421052632,18.61,TRUE,4
737038,2,43,0.0125,129,100,6.625,96.44375,6.625,13.67,TRUE,4
739020,2,41,0.0125,129,160,2.2,147.34625,2.2,63.58,TRUE,4
190274,1,21,0.0125,129,50,1.625,47.04375,1.625,99.99,TRUE,4
747102,1,11,0.049138481,130,1567,18,1423.824569,18,3.98,TRUE,4
752287,2,22,0.0125,130,33.33333333,2.166666667,33.32291667,2.166666667,4.72,TRUE,4
753061,2,12,0.032213477,130,1183.863636,1,1067.993379,1,15.92,TRUE,4
100744,1,0,0.0125,130,88.88888889,7.666666667,86.27291667,7.666666667,10.17,TRUE,4
172851,1,9,0.02625,130,33.33333333,2.083333333,32.37145833,2.083333333,35.17,TRUE,4
441772,2,12,0.024314032,130,1365.466667,0.133333333,1230.82549,0.133333333,8.37,TRUE,4
761993,2,8,0.000125959,131,3307.958333,1.125,2979.750063,1.125,69.82,TRUE,4
175591,1,33,0.019619501,131,1682,38,1541.30981,38,63.27,TRUE,4
212257,2,9,0.036697248,131,90.83333333,2.291666667,85.17251529,2.291666667,33.32,TRUE,4
294915,1,53,0.011960133,131,10535,21,9497.10598,21,26.13,TRUE,4
764906,1,0,0.055,133,800,35,745.4275,35,22.79,TRUE,4
208935,2,0,0.039478385,133,5598,57,5079.919739,57,12.22,TRUE,4
211398,2,0,0.043448434,133,728.8333333,9.5,664.4217242,9.5,23.74,TRUE,4
766526,2,20,0.003645772,134,354.2916667,1.083333333,321.4226562,1.083333333,18.03,TRUE,4
171999,1,19,0.008390918,134,506.5,3.625,459.2916955,3.625,17.8,TRUE,4
187087,1,29,0.000392709,134,3216.526316,0.631578947,2896.215986,0.631578947,6.72,TRUE,4
839796,2,24,0.01213843,134,484,1.583333333,438.5144025,1.583333333,63.43,TRUE,4
1255130,1,14,0.01875,134,40,3.95,39.674375,3.95,1.79,TRUE,4
1341233,1,17,0.0125,134,50,1.1875,46.7375,1.1875,24.8,TRUE,4
778279,2,17,0.002187232,135,3794.75,5.65,3421.031094,5.65,28.23,TRUE,4
780710,2,32,0.005503905,136,584.5652174,6.565217391,532.5070998,6.565217391,33.68,TRUE,4
235391,2,3,0.045,136,160,9,152.1225,9,44.48,TRUE,4
353318,2,26,0.0125,136,800,24,738.60625,24,58.95,TRUE,4
3893,1,13,0.03458256,137,6737.5,2.5,6066.417291,2.5,40.7,TRUE,4
11765,1,8,0.013962344,137,236.35,2.25,215.1969812,2.25,0.7,TRUE,4
92149,1,38,0.0125,137,42.10526316,0.631578947,39.24309211,0.631578947,2.47,TRUE,4
180164,1,0,0.002342544,137,1707.545455,6.818181818,1542.464808,6.818181818,1.09,TRUE,4
205915,2,1,0.001520142,137,493.375,5.041666667,449.3674267,5.041666667,26.56,TRUE,4
222694,1,52,0.000174551,137,3015.263158,0.052631579,2714.673771,0.052631579,18.41,TRUE,4
157713,1,32,0.0425,138,800,38,747.52125,38,19.12,TRUE,4
6236,1,41,0.0125,140,40,1.4,37.88625,1.4,5.4,TRUE,4
92776,1,10,0.005930339,140,35917,18,32338.80297,18,20.42,TRUE,4
235411,2,26,0.001035411,140,9658,12,8702.400518,12,28.2,TRUE,4
984470,3,46,0.0125,140,800,34,746.50625,34,14.19,TRUE,4
799403,2,18,0.01875,142,53.33333333,0,49.809375,0,37.83,TRUE,4
6593,1,27,0.012628068,142,174.875,2.333333333,159.9271474,2.333333333,0.63,TRUE,4
16702,1,18,0.0125,142,100,7,95.80625,7,99.99,TRUE,4
54292,1,19,0.0125,142,36.36363636,0.727272727,34.14261364,0.727272727,1.11,TRUE,4
118166,1,24,0.0125,142,800,40,748.90625,40,99.99,TRUE,4
217069,2,4,0.000349993,142,2597.454545,5.545454545,2343.391084,5.545454545,44.22,TRUE,4
803618,2,21,0.012318352,143,10391,54,9391.506159,54,115.32,TRUE,4
810708,2,13,0.000835143,143,2394.8,0,2157.120418,0,39.25,TRUE,4
830911,1,28,0.000662563,146,7169.125,7.75,6458.537831,7.75,11.02,TRUE,4
833283,1,36,0.008984598,146,21036,56,18972.50449,56,16.88,TRUE,4
833343,1,15,0.0125,146,53.33333333,5.666666667,52.87291667,5.666666667,8.69,TRUE,4
839796,2,19,0.0125,146,100,1.25,92.68125,1.25,63.43,TRUE,4
859979,1,21,0.014679977,146,113.5333333,2.8,105.04734,2.8,2.04,TRUE,4
860247,2,24,0.001991776,146,2223.428571,3.571428571,2005.38671,3.571428571,9.94,TRUE,4
860733,1,57,0.000383112,146,2372.909091,4.636363636,2139.763828,4.636363636,3.75,TRUE,4
878024,1,19,0.014249256,146,1567.333333,1.333333333,1412.440458,1.333333333,20.6,TRUE,4
880458,2,36,0.04875,146,114.2857143,1.571428571,105.7815179,1.571428571,14.2,TRUE,4
881246,2,58,0.04875,146,33.33333333,2.5,33.574375,2.5,26.4,TRUE,4
881700,2,48,0.002783964,146,3592,23,3250.701392,23,30.54,TRUE,4
885577,1,14,0.031345307,146,268.2727273,1.545454545,243.4429454,1.545454545,11.18,TRUE,4
891033,1,24,0.0125,146,200,1.5,181.95625,1.5,24.05,TRUE,4
893510,2,21,0.000667168,146,14614,15.25,13165.07533,15.25,20.16,TRUE,4
902862,1,8,0.014496574,146,3794,10,3422.507248,10,3.22,TRUE,4
4909,1,7,0.000577267,146,721.7916667,1.958333333,651.883622,1.958333333,0,TRUE,4
25090,1,34,0.00070368,146,592.125,1.5,534.8628518,1.5,18.13,TRUE,4
29032,1,19,0.0125,146,33.33333333,0.875,31.51875,0.875,10.05,TRUE,4
33947,1,16,0.003357729,146,1906.05,2.6,1718.166679,2.6,2.34,TRUE,4
64190,1,29,0.006734802,146,16927,25,15252.70337,25,22.82,TRUE,4
77236,1,30,0.0125,146,800,9,727.20625,9,11.37,TRUE,4
86481,1,28,0.049063336,146,48.73913043,1.130434783,45.58105341,1.130434783,35.39,TRUE,4
104441,1,44,0.004045664,146,6241.25,13.625,5627.564523,13.625,1.72,TRUE,4
124981,1,16,0.019252984,146,324.625,4.666666667,296.3387932,4.666666667,14.04,TRUE,4
133813,1,0,0.001836547,146,495,1.363636364,447.3554637,1.363636364,21.88,TRUE,4
141298,1,11,0.001773433,146,3302.714286,3.714285714,2975.943744,3.714285714,4.68,TRUE,4
149029,1,1,0.007472666,146,747.8235294,3.411764706,676.3331481,3.411764706,7.94,TRUE,4
179079,1,12,0.0125,146,33.33333333,2.416666667,32.59791667,2.416666667,4.7,TRUE,4
188031,1,10,0.006074719,146,1097.444444,19.77777778,1002.447482,19.77777778,18.35,TRUE,4
190544,1,45,0.000973805,146,1141,10.11111111,1034.878265,10.11111111,88.01,TRUE,4
195655,1,41,0.02610386,146,3601,34,3265.613052,34,25.51,TRUE,4
203215,1,0,0.001546312,146,269.4583333,2.25,244.9882732,2.25,1.72,TRUE,4
215053,2,20,0.006632653,146,1960,50,1800.803316,50,33.04,TRUE,4
223415,1,0,0.036374659,146,549.8333333,1.958333333,497.1390207,1.958333333,69.67,TRUE,4
224732,1,12,0.0125,146,33.33333333,0.25,31.08125,0.25,17.28,TRUE,4
229114,1,3,0.0125,146,88.88888889,2.333333333,82.53958333,2.333333333,23.88,TRUE,4
280623,1,15,0.0125,146,61.53846154,5,59.79086538,5,23.24,TRUE,4
311239,1,57,0.0125,146,33.33333333,1.041666667,31.63541667,1.041666667,24.73,TRUE,4
509908,1,11,0.0125,146,72.72727273,1.454545455,67.37897727,1.454545455,9.6,TRUE,4
510223,1,0,0.00179051,146,1861.666667,7.666666667,1681.767562,7.666666667,12.3,TRUE,4
797838,2,47,0.008006405,146,624.5,27.5,583.1040032,27.5,30.8,TRUE,4
799403,2,21,0.001815516,146,1245.304348,1.130434783,1123.366125,1.130434783,37.83,TRUE,4
947957,3,6,0.000152251,146,9383,16.71428571,8459.100076,16.71428571,85.83,TRUE,4
1021124,1,0,0.0125,146,44.44444444,0.5,41.25625,0.5,25.22,TRUE,4
1024209,1,2,0.027320359,146,485.8181818,7.818181818,443.6227511,7.818181818,25.78,TRUE,4
1034441,1,5,0.059105431,146,197.6842105,11.21052632,186.6927106,11.21052632,89.9,TRUE,4
1105593,1,13,0.011155008,146,179.2916667,2.375,163.9305775,2.375,19.16,TRUE,4
917726,3,15,0.00116671,147,46284,59,41699.60058,59,139.8,TRUE,4
